amPh_13_00013	CDS	489		phrog_158		major tail protein
amPh_13_00014	CDS	189				hypothetical protein
amPh_13_00015	CDS	318		phrog_40		head-tail adaptor Ad1
amPh_13_00016	CDS	420		phrog_5		tail completion or Neck1 protein
amPh_13_00017	CDS	411		phrog_176		tail terminator
amPh_13_00018	CDS	318		phrog_25		head closure Hc1
amPh_13_00019	CDS	417		phrog_83		terminase small subunit
amPh_13_00020	CDS	1629		phrog_9		terminase large subunit
amPh_13_00021	CDS	2076		phrog_10574		tail length tape measure protein
amPh_13_00022	CDS	366		phrog_3817		tail chaperonin
amPh_13_00023	CDS	240				hypothetical protein
amPh_13_00024	CDS	354				hypothetical protein
amPh_13_00025	CDS	135				hypothetical protein
amPh_13_00026	CDS	204				hypothetical protein
amPh_13_00027	CDS	462				hypothetical protein
amPh_13_00028	CDS	225				hypothetical protein
amPh_13_00029	CDS	177				hypothetical protein
amPh_13_00030	CDS	207		phrog_323		endonuclease
amPh_13_00031	CDS	303				hypothetical protein
amPh_13_00032	CDS	468				hypothetical protein
amPh_13_00033	CDS	1086		phrog_1		integrase
amPh_13_00034	CDS	252				hypothetical protein
amPh_13_00035	CDS	303				hypothetical protein
amPh_13_00036	CDS	840				hypothetical protein
amPh_13_00037	CDS	738				hypothetical protein
amPh_13_00038	CDS	594		phrog_1872		endonuclease
amPh_13_00039	CDS	204				hypothetical protein
amPh_13_00040	CDS	201				hypothetical protein
amPh_13_00041	CDS	231		phrog_15409		hypothetical protein
amPh_13_00042	CDS	1086		phrog_561		RecT-like ssDNA annealing protein
amPh_13_00043	CDS	231				hypothetical protein
amPh_13_00044	CDS	1104		phrog_412		exonuclease VIII
amPh_13_00045	CDS	249				hypothetical protein
amPh_13_00046	CDS	228				hypothetical protein
amPh_13_00047	CDS	207				hypothetical protein
amPh_13_00048	CDS	339				hypothetical protein
amPh_13_00049	CDS	312				hypothetical protein
amPh_13_00050	CDS	411				hypothetical protein
amPh_13_00051	CDS	636		phrog_4		transcriptional repressor
amPh_13_00052	CDS	216				hypothetical protein
amPh_13_00053	CDS	309				hypothetical protein
amPh_13_00054	CDS	567				hypothetical protein
amPh_13_00055	CDS	447				hypothetical protein
amPh_13_00056	CDS	189				hypothetical protein
amPh_13_00057	CDS	99				hypothetical protein
amPh_13_00058	CDS	102				hypothetical protein
amPh_13_00059	CDS	204				hypothetical protein
amPh_13_00060	CDS	426				hypothetical protein
amPh_13_00061	CDS	702		phrog_8130		hypothetical protein
amPh_13_00062	CDS	570		phrog_26995		hypothetical protein
amPh_13_00063	CDS	543				hypothetical protein
amPh_13_00064	CDS	354				hypothetical protein
amPh_13_00065	CDS	600		phrog_159		RuvC-like Holliday junction resolvase
amPh_13_00066	CDS	576		phrog_359		DNA methyltransferase
amPh_13_00067	CDS	1452		phrog_19		DnaB-like replicative helicase
amPh_13_00068	CDS	648		phrog_757		DNA methyltransferase
amPh_13_00069	CDS	267				hypothetical protein
amPh_13_00070	CDS	195				hypothetical protein
amPh_13_00071	CDS	264				hypothetical protein
amPh_13_00072	CDS	489				Bacterial dnaA protein helix-turn-helix
amPh_13_00073	CDS	453		phrog_22699		hypothetical protein
amPh_13_00074	CDS	189				hypothetical protein
amPh_13_00075	CDS	639		phrog_37864		hypothetical protein
amPh_13_00076	CDS	129				hypothetical protein
amPh_13_00077	CDS	348		phrog_2470		membrane protein
amPh_13_00078	CDS	207				hypothetical protein
amPh_13_00079	CDS	177				hypothetical protein
amPh_13_00080	CDS	369		phrog_15261		hypothetical protein
amPh_13_00081	CDS	1482		phrog_38		terminase large subunit
amPh_13_00082	CDS	1383		phrog_146		portal protein
amPh_13_00083	CDS	2688				hypothetical protein
amPh_13_00084	CDS	651		phrog_374		HNH endonuclease
amPh_13_00085	CDS	1155		phrog_530		head maturation protease
amPh_13_00086	CDS	483		phrog_563		virion structural protein
amPh_13_00087	CDS	969		phrog_264		major head protein
amPh_13_00088	CDS	588		phrog_15883		hypothetical protein
amPh_13_00089	CDS	495		phrog_477		head-tail adaptor Ad1
amPh_13_00090	CDS	357		phrog_161		head closure Hc1
amPh_13_00091	CDS	1032		phrog_3517		head morphogenesis
amPh_13_00092	CDS	555		phrog_169		tail completion or Neck1 protein
amPh_13_00093	CDS	216		phrog_20321		hypothetical protein
amPh_13_00094	CDS	426		phrog_179		tail terminator
amPh_13_00095	CDS	489		phrog_158		major tail protein
amPh_13_00096	CDS	375				hypothetical protein
amPh_13_00097	CDS	351		phrog_20700		hypothetical protein
amPh_13_00098	CDS	147				hypothetical protein
amPh_13_00099	CDS	666				hypothetical protein
amPh_13_00100	CDS	774		phrog_518		Rha-like transcriptional regulator
amPh_13_00101	CDS	555				hypothetical protein
amPh_13_00102	CDS	243				hypothetical protein
amPh_13_00103	CDS	2091		phrog_8892		tail length tape measure protein
amPh_13_00104	CDS	621		phrog_1302		distal tail protein
amPh_13_00105	CDS	573		phrog_2048		tail protein
amPh_13_00106	CDS	438		phrog_2134		hypothetical protein
amPh_13_00107	CDS	2937		phrog_5616		tail fiber protein
amPh_13_00108	CDS	1320		phrog_24607		tail protein
amPh_13_00109	CDS	525				hypothetical protein
amPh_13_00110	CDS	528		phrog_8469		tail fiber protein
amPh_13_00111	CDS	525		phrog_5867		endolysin
amPh_13_00112	CDS	336				hypothetical protein
amPh_13_00113	CDS	363				hypothetical protein
amPh_13_00114	CDS	645		phrog_374		HNH endonuclease
amPh_13_00115	CDS	318				hypothetical protein
amPh_13_00116	CDS	297		phrog_35975		hypothetical protein
amPh_13_00117	CDS	474				hypothetical protein
amPh_13_00118	CDS	333		phrog_12188		hypothetical protein
amPh_13_00119	tRNA	77				tRNA-Pro(ggg)
amPh_13_00120	CDS	585				hypothetical protein
amPh_13_00121	CDS	150		phrog_16988		hypothetical protein
amPh_13_00122	CDS	1071	wcaJ	2.7.8.31	COG2148	UDP-glucose:undecaprenyl-phosphate glucose-1-phosphate transferase
amPh_13_00123	CDS	348		phrog_20785		hypothetical protein
locus_tag	ftype	length_bp	gene	EC_number	COG	product
amPh_14_00001	CDS	471				hypothetical protein
amPh_14_00002	CDS	528		phrog_87		metallo-protease
amPh_14_00003	CDS	1011		phrog_9159		hypothetical protein
amPh_14_00004	CDS	1026		phrog_1		integrase
amPh_14_00005	CDS	228				hypothetical protein
amPh_14_00006	CDS	183				hypothetical protein
amPh_14_00007	CDS	666		phrog_4		transcriptional repressor
amPh_14_00008	CDS	321				hypothetical protein
amPh_14_00009	CDS	495		phrog_101		CII-like transcriptional activator
amPh_14_00010	CDS	237				hypothetical protein
amPh_14_00011	CDS	1566		phrog_21315		hypothetical protein
amPh_14_00012	CDS	555		phrog_10379		hypothetical protein
amPh_14_00013	CDS	294		phrog_16358		hypothetical protein
amPh_14_00014	CDS	1218		phrog_270		replication initiation protein
amPh_14_00015	CDS	654		phrog_6386		transcription antiterminator
amPh_14_00016	CDS	477		phrog_12540		hypothetical protein
amPh_14_00017	CDS	1719		phrog_9		terminase large subunit
amPh_14_00018	CDS	1218		phrog_12		portal protein
amPh_14_00019	CDS	600		phrog_80		head maturation protease
amPh_14_00020	CDS	1272		phrog_10		major head protein
amPh_14_00021	CDS	417				hypothetical protein
amPh_14_00022	CDS	558		phrog_442		head-tail adaptor
amPh_14_00023	CDS	519		phrog_29233		hypothetical protein
amPh_14_00024	CDS	417		phrog_5		tail completion or Neck1 protein
amPh_14_00025	CDS	423		phrog_176		tail terminator
amPh_14_00026	CDS	435		phrog_1407		major tail protein
amPh_14_00027	CDS	486		phrog_8985		tail tube protein
amPh_14_00028	CDS	126		phrog_18467		hypothetical protein
amPh_14_00029	CDS	267				hypothetical protein
amPh_14_00030	CDS	2676		phrog_17300		tail length tape measure protein
amPh_14_00031	CDS	621		phrog_1302		distal tail protein
amPh_14_00032	CDS	582		phrog_2048		tail protein
amPh_14_00033	CDS	405		phrog_2134		hypothetical protein
amPh_14_00034	CDS	2418		phrog_5616		tail fiber protein
amPh_14_00035	CDS	1524		phrog_21060		hypothetical protein
amPh_14_00036	CDS	1626		phrog_4492		tail fiber protein
amPh_14_00037	CDS	531		phrog_32459		hypothetical protein
amPh_14_00038	CDS	897		phrog_181		endolysin
amPh_14_00039	CDS	225		phrog_1026		Rz-like spanin
amPh_14_00040	CDS	444		phrog_5211		hypothetical protein
amPh_14_00041	CDS	840		phrog_56		DNA methyltransferase
amPh_14_00042	CDS	234				hypothetical protein
amPh_14_00043	CDS	243		phrog_12188		hypothetical protein
amPh_14_00044	CDS	243				hypothetical protein
amPh_14_00045	CDS	1872		phrog_5183		hypothetical protein
amPh_14_00046	CDS	663		phrog_1599		hypothetical protein
amPh_14_00047	CDS	471				hypothetical protein
amPh_14_00048	CDS	216				hypothetical protein
amPh_14_00049	CDS	1938		phrog_3940		hypothetical protein
locus_tag	ftype	length_bp	gene	EC_number	COG	product
amPh_15_00001	CDS	207				hypothetical protein
amPh_15_00002	CDS	420				hypothetical protein
amPh_15_00003	CDS	213				hypothetical protein
amPh_15_00004	CDS	258				hypothetical protein
amPh_15_00005	CDS	171		phrog_24797		hypothetical protein
amPh_15_00006	CDS	564				hypothetical protein
amPh_15_00007	CDS	300				hypothetical protein
amPh_15_00008	CDS	432				hypothetical protein
amPh_15_00009	CDS	285				hypothetical protein
amPh_15_00010	CDS	1275		phrog_12		portal protein
amPh_15_00011	CDS	393				hypothetical protein
amPh_15_00012	CDS	546		phrog_80		head maturation protease
amPh_15_00013	CDS	1140		phrog_10		major head protein
amPh_15_00014	CDS	381		phrog_5707		hypothetical protein
amPh_15_00015	CDS	297		phrog_2323		HNH endonuclease
amPh_15_00016	CDS	489		phrog_158		major tail protein
amPh_15_00017	CDS	306		phrog_40		head-tail adaptor Ad1
amPh_15_00018	CDS	420		phrog_5		tail completion or Neck1 protein
amPh_15_00019	CDS	411		phrog_176		tail terminator
amPh_15_00020	CDS	318		phrog_25		head closure Hc1
amPh_15_00021	CDS	429		phrog_83		terminase small subunit
amPh_15_00022	CDS	1653		phrog_9		terminase large subunit
amPh_15_00023	CDS	2187		phrog_10574		tail length tape measure protein
amPh_15_00024	CDS	618		phrog_1302		distal tail protein
amPh_15_00025	CDS	573		phrog_2048		tail protein
amPh_15_00026	CDS	369		phrog_20700		hypothetical protein
locus_tag	ftype	length_bp	gene	EC_number	COG	product
amPh_16_00001	CDS	1287				hypothetical protein
amPh_16_00002	CDS	177				hypothetical protein
amPh_16_00003	CDS	2727		phrog_10574		tail length tape measure protein
amPh_16_00004	CDS	1683		phrog_9		terminase large subunit
amPh_16_00005	CDS	321		phrog_25		head closure Hc1
amPh_16_00006	CDS	408		phrog_176		tail terminator
amPh_16_00007	CDS	405		phrog_5		tail completion or Neck1 protein
amPh_16_00008	CDS	303		phrog_40		head-tail adaptor Ad1
amPh_16_00009	CDS	531				hypothetical protein
amPh_16_00010	CDS	345		phrog_2323		HNH endonuclease
amPh_16_00011	CDS	324				Helix-turn-helix
amPh_16_00012	CDS	558		phrog_7493		hypothetical protein
amPh_16_00013	CDS	477		phrog_158		major tail protein
amPh_16_00014	CDS	255		phrog_12296		tail fiber protein
amPh_16_00015	CDS	1164		phrog_10		major head protein
amPh_16_00016	CDS	576		phrog_80		head maturation protease
amPh_16_00017	CDS	327		phrog_8985		tail tube protein
amPh_16_00018	CDS	1248		phrog_12		portal protein
locus_tag	ftype	length_bp	gene	EC_number	COG	product
amPh_17_00001	CDS	1254		phrog_979		terminase large subunit
amPh_17_00002	CDS	417				hypothetical protein
amPh_17_00003	CDS	408				hypothetical protein
amPh_17_00004	CDS	108				hypothetical protein
amPh_17_00005	CDS	639		phrog_181		endolysin
amPh_17_00006	CDS	309				Stress responsive A/B Barrel Domain protein
amPh_17_00007	CDS	1164		phrog_12		portal protein
amPh_17_00008	CDS	321				hypothetical protein
amPh_17_00009	CDS	573		phrog_80		head maturation protease
amPh_17_00010	CDS	1260		phrog_10		major head protein
amPh_17_00011	CDS	570		phrog_442		head-tail adaptor
amPh_17_00012	CDS	336		phrog_25		head closure Hc1
amPh_17_00013	CDS	402		phrog_176		tail terminator
amPh_17_00014	CDS	408		phrog_1407		major tail protein
amPh_17_00015	CDS	363				Phage tail tube protein, GTA-gp10
amPh_17_00016	CDS	579		phrog_1716		tail length tape measure protein
amPh_17_00017	CDS	633		phrog_2913		glycoside hydrolase
amPh_17_00018	CDS	882		phrog_778		tail assembly protein
amPh_17_00019	CDS	435		phrog_329		minor tail protein
amPh_17_00020	CDS	3801		phrog_4271		tail protein
amPh_17_00021	CDS	207				hypothetical protein
amPh_17_00022	CDS	270				hypothetical protein
locus_tag	ftype	length_bp	gene	EC_number	COG	product
amPh_18_00001	CDS	2385		phrog_2467		hypothetical protein
amPh_18_00002	CDS	717				hypothetical protein
amPh_18_00003	CDS	438		phrog_7		endolysin
amPh_18_00004	CDS	315		phrog_945		endonuclease
amPh_18_00005	CDS	453				hypothetical protein
amPh_18_00006	CDS	411		phrog_13918		hypothetical protein
amPh_18_00007	CDS	342				hypothetical protein
amPh_18_00008	CDS	318				hypothetical protein
amPh_18_00009	CDS	786				GYF domain 2
amPh_18_00010	CDS	621		phrog_125		DNA invertase
amPh_18_00011	CDS	777				hypothetical protein
amPh_18_00012	CDS	1719		phrog_4747		hypothetical protein
amPh_18_00013	CDS	387				hypothetical protein
amPh_18_00014	CDS	105				hypothetical protein
amPh_18_00015	CDS	651				hypothetical protein
amPh_18_00016	CDS	441				hypothetical protein
amPh_18_00017	CDS	312				IS3 family transposase ISKpn11
amPh_18_00018	CDS	831		phrog_157		transposase
amPh_18_00019	CDS	585		phrog_4287		DNA ejection protein
amPh_18_00020	CDS	405				hypothetical protein
amPh_18_00021	CDS	444				hypothetical protein
amPh_18_00022	CDS	369				hypothetical protein
locus_tag	ftype	length_bp	gene	EC_number	COG	product
amPh_19_00001	CDS	414				hypothetical protein
amPh_19_00002	CDS	387				hypothetical protein
amPh_19_00003	CDS	630				hypothetical protein
amPh_19_00004	CDS	849				hypothetical protein
amPh_19_00005	CDS	630				hypothetical protein
amPh_19_00006	CDS	579				hypothetical protein
amPh_19_00007	CDS	1659		phrog_23		tail sheath
amPh_19_00008	CDS	447		phrog_4542		tail tube protein
amPh_19_00009	CDS	384				hypothetical protein
amPh_19_00010	CDS	111				hypothetical protein
amPh_19_00011	CDS	513				T4-like virus tail tube protein gp19
amPh_19_00012	CDS	1146				hypothetical protein
amPh_19_00013	CDS	642				Contractile injection system tube protein
amPh_19_00014	CDS	1047		phrog_52		tail protein
amPh_19_00015	CDS	597				Type VI secretion system/phage-baseplate injector OB domain protein
amPh_19_00016	CDS	414				PAAR motif protein
amPh_19_00017	CDS	390		phrog_261		baseplate wedge subunit
amPh_19_00018	CDS	198				hypothetical protein
amPh_19_00019	CDS	3063				hypothetical protein
amPh_19_00020	CDS	1122				hypothetical protein
amPh_19_00021	CDS	978				hypothetical protein
amPh_19_00022	CDS	810				hypothetical protein
amPh_19_00023	CDS	3519		phrog_1980		tail fiber protein
amPh_19_00024	CDS	945				hypothetical protein
amPh_19_00025	CDS	645		phrog_24927		hypothetical protein
amPh_19_00026	CDS	813		phrog_24927		hypothetical protein
amPh_19_00027	CDS	537				Aspartyl/Asparaginyl beta-hydroxylase
amPh_19_00028	CDS	2253		phrog_10401		ATPase
amPh_19_00029	CDS	2844				hypothetical protein
amPh_19_00030	CDS	1170				hypothetical protein
amPh_19_00031	CDS	525				hypothetical protein
amPh_19_00032	CDS	504				hypothetical protein
locus_tag	ftype	length_bp	gene	EC_number	COG	product
amPh_1_00001	CDS	777				Beta-lactamase enzyme family protein
amPh_1_00002	CDS	372				hypothetical protein
amPh_1_00003	CDS	417		phrog_3810		acetyltransferase
amPh_1_00004	CDS	807		phrog_291		endolysin
amPh_1_00005	CDS	405				Acetyltransferase (GNAT) family protein
amPh_1_00006	CDS	354	yjbR		COG2315	putative protein YjbR
amPh_1_00007	CDS	708		phrog_4752		tRNA methyltransferase
amPh_1_00008	CDS	387				hypothetical protein
amPh_1_00009	CDS	519				hypothetical protein
amPh_1_00010	CDS	678		phrog_18508		kinase
amPh_1_00011	CDS	225				hypothetical protein
amPh_1_00012	CDS	1335		phrog_5073		tail fiber protein
amPh_1_00013	CDS	348				hypothetical protein
amPh_1_00014	CDS	1662				hypothetical protein
amPh_1_00015	CDS	327		phrog_10121		hypothetical protein
amPh_1_00016	CDS	207				hypothetical protein
amPh_1_00017	CDS	192				hypothetical protein
amPh_1_00018	CDS	192		phrog_4616		hypothetical protein
amPh_1_00019	CDS	591		phrog_2190		replication initiation protein
amPh_1_00020	CDS	168				hypothetical protein
amPh_1_00021	CDS	351		phrog_95		integrase
amPh_1_00022	CDS	507		phrog_95		integrase
amPh_1_00023	CDS	234				hypothetical protein
amPh_1_00024	CDS	288				hypothetical protein
amPh_1_00025	CDS	321				2Fe-2S iron-sulfur cluster binding domain protein
amPh_1_00026	CDS	645				Sigma-70, region 4
amPh_1_00027	CDS	582		phrog_94		head maturation protease
amPh_1_00028	CDS	858				Substrate binding domain of ABC-type glycine betaine transport system
amPh_1_00029	CDS	1206		phrog_293		ABC transporter
amPh_1_00030	CDS	837		phrog_6743		hypothetical protein
locus_tag	ftype	length_bp	gene	EC_number	COG	product
amPh_20_00001	CDS	171				hypothetical protein
amPh_20_00002	CDS	327				hypothetical protein
amPh_20_00003	CDS	498		phrog_181		endolysin
amPh_20_00004	CDS	429		phrog_1024		hypothetical protein
amPh_20_00005	CDS	435		phrog_34132		hypothetical protein
amPh_20_00006	CDS	831		phrog_8610		hypothetical protein
amPh_20_00007	CDS	489		phrog_2837		tail protein
amPh_20_00008	CDS	1998				hypothetical protein
amPh_20_00009	CDS	1470		phrog_8917		hypothetical protein
amPh_20_00010	CDS	3306		phrog_7740		tail length tape measure protein
amPh_20_00011	CDS	204		phrog_4966		hypothetical protein
amPh_20_00012	CDS	444				hypothetical protein
amPh_20_00013	CDS	1206		phrog_290		minor tail protein
amPh_20_00014	CDS	543				hypothetical protein
amPh_20_00015	CDS	417				hypothetical protein
locus_tag	ftype	length_bp	gene	EC_number	COG	product
amPh_21_00001	CDS	204				Prophage CP4-57 regulatory protein (AlpA)
amPh_21_00002	CDS	600		phrog_12524		hypothetical protein
amPh_21_00003	CDS	765				hypothetical protein
amPh_21_00004	CDS	102				hypothetical protein
amPh_21_00005	CDS	315				hypothetical protein
amPh_21_00006	CDS	174				hypothetical protein
amPh_21_00007	CDS	144				hypothetical protein
amPh_21_00008	CDS	474				hypothetical protein
amPh_21_00009	CDS	999		phrog_2384		hypothetical protein
amPh_21_00010	CDS	366		phrog_31852		hypothetical protein
amPh_21_00011	CDS	711		phrog_4		transcriptional repressor
amPh_21_00012	CDS	213		phrog_8008		DNA binding protein
amPh_21_00013	CDS	441		phrog_101		CII-like transcriptional activator
amPh_21_00014	CDS	477				hypothetical protein
amPh_21_00015	CDS	255				hypothetical protein
amPh_21_00016	CDS	942		phrog_21423		hypothetical protein
amPh_21_00017	CDS	723		phrog_63		anti-repressor Ant
amPh_21_00018	CDS	735		phrog_67		DNA methyltransferase
amPh_21_00019	CDS	210				hypothetical protein
amPh_21_00020	CDS	1962		phrog_23072		DNA methyltransferase
amPh_21_00021	CDS	507		phrog_131		HNH endonuclease
amPh_21_00022	CDS	702		phrog_314		homing endonuclease
amPh_21_00023	CDS	360		phrog_34		RusA-like Holliday junction resolvase
amPh_21_00024	CDS	462				hypothetical protein
amPh_21_00025	CDS	213				hypothetical protein
amPh_21_00026	CDS	306				hypothetical protein
amPh_21_00027	CDS	264		phrog_589		HNH endonuclease
amPh_21_00028	CDS	465		phrog_641		terminase small subunit
amPh_21_00029	CDS	1692		phrog_2699		terminase large subunit
amPh_21_00030	CDS	174		phrog_502		membrane protein
amPh_21_00031	CDS	1245		phrog_12		portal protein
amPh_21_00032	CDS	960		phrog_53		head maturation protease
amPh_21_00033	CDS	1326		phrog_10		major head protein
amPh_21_00034	CDS	150		phrog_38773		hypothetical protein
amPh_21_00035	CDS	267				hypothetical protein
amPh_21_00036	CDS	2652				hypothetical protein
amPh_21_00037	CDS	153				hypothetical protein
amPh_21_00038	CDS	561		phrog_442		head-tail adaptor
amPh_21_00039	CDS	309		phrog_25		head closure Hc1
amPh_21_00040	CDS	522		phrog_5		tail completion or Neck1 protein
amPh_21_00041	CDS	351		phrog_347		tail terminator
amPh_21_00042	CDS	633		phrog_584		major tail protein
amPh_21_00043	CDS	318		phrog_569		tail length tape measure protein
amPh_21_00044	CDS	168		phrog_680		tail length tape measure protein
amPh_21_00045	CDS	4359		phrog_8462		tail length tape measure protein
amPh_21_00046	CDS	1485		phrog_8917		hypothetical protein
amPh_21_00047	CDS	2421		phrog_33923		hypothetical protein
amPh_21_00048	CDS	558		phrog_1348		tail fiber protein
amPh_21_00049	CDS	1392		phrog_5939		tail protein
amPh_21_00050	CDS	285				hypothetical protein
amPh_21_00051	CDS	213				hypothetical protein
amPh_21_00052	CDS	564		phrog_7		endolysin
amPh_21_00053	CDS	378				hypothetical protein
amPh_21_00054	CDS	1056		phrog_3333		O-acetyltransferase
amPh_21_00055	CDS	234		phrog_32761		hypothetical protein
locus_tag	ftype	length_bp	gene	EC_number	COG	product
amPh_22_00001	CDS	1023		phrog_22762		hypothetical protein
amPh_22_00002	CDS	528				hypothetical protein
amPh_22_00003	CDS	675		phrog_125		DNA invertase
amPh_22_00004	CDS	204				hypothetical protein
amPh_22_00005	CDS	330				hypothetical protein
amPh_22_00006	CDS	198		phrog_5901		hypothetical protein
amPh_22_00007	CDS	636				hypothetical protein
amPh_22_00008	CDS	1014		phrog_6191		hypothetical protein
amPh_22_00009	CDS	315				hypothetical protein
amPh_22_00010	CDS	2877		phrog_24		tail length tape measure protein
amPh_22_00011	CDS	318		phrog_569		tail length tape measure protein
amPh_22_00012	CDS	201				hypothetical protein
amPh_22_00013	CDS	297		phrog_12527		excisionase
amPh_22_00014	CDS	237				hypothetical protein
amPh_22_00015	CDS	216		phrog_8896		excisionase
amPh_22_00016	CDS	264				hypothetical protein
amPh_22_00017	CDS	471				hypothetical protein
amPh_22_00018	CDS	327				hypothetical protein
amPh_22_00019	CDS	273				hypothetical protein
amPh_22_00020	CDS	261				hypothetical protein
amPh_22_00021	CDS	684		phrog_129		transcriptional regulator
amPh_22_00022	CDS	303				Helix-turn-helix domain protein
amPh_22_00023	CDS	231		phrog_2790		excisionase and transcriptional regulator
locus_tag	ftype	length_bp	gene	EC_number	COG	product
amPh_23_00001	CDS	177		phrog_9500		CsrA-like regulator
amPh_23_00002	CDS	381		phrog_3282		sigma factor
amPh_23_00003	CDS	432				hypothetical protein
amPh_23_00004	CDS	726		phrog_4		transcriptional repressor
amPh_23_00005	CDS	219		phrog_35		transcriptional repressor
amPh_23_00006	CDS	825		phrog_21423		hypothetical protein
amPh_23_00007	CDS	810		phrog_50		DnaC-like helicase loader
amPh_23_00008	CDS	249				hypothetical protein
amPh_23_00009	CDS	1647		phrog_1		integrase
amPh_23_00010	CDS	360		phrog_79		anti-termination protein Q-like protein
amPh_23_00011	CDS	390		phrog_198		holin
amPh_23_00012	CDS	435		phrog_217		holin
amPh_23_00013	CDS	291		phrog_144		HNH endonuclease
amPh_23_00014	CDS	282				hypothetical protein
amPh_23_00015	CDS	297		phrog_4914		terminase large subunit
amPh_23_00016	CDS	1416		phrog_9		terminase large subunit
amPh_23_00017	CDS	480		phrog_12		portal protein
amPh_23_00018	CDS	864		phrog_12		portal protein
amPh_23_00019	CDS	705		phrog_80		head maturation protease
amPh_23_00020	CDS	501				hypothetical protein
amPh_23_00021	CDS	741		phrog_10		major head protein
amPh_23_00022	CDS	231		phrog_21804		hypothetical protein
amPh_23_00023	CDS	477		phrog_40		head-tail adaptor Ad1
amPh_23_00024	CDS	549		phrog_12637		hypothetical protein
amPh_23_00025	CDS	558				hypothetical protein
amPh_23_00026	CDS	426		phrog_5185		hypothetical protein
amPh_23_00027	CDS	783		phrog_807		major tail protein with Ig-like domain protein
amPh_23_00028	CDS	363		phrog_1442		tail assembly chaperone
amPh_23_00029	CDS	2055		phrog_13338		hypothetical protein
amPh_23_00030	CDS	516		phrog_5314		hypothetical protein
amPh_23_00031	CDS	1722		phrog_5842		hypothetical protein
amPh_23_00032	CDS	429		phrog_7250		hypothetical protein
amPh_23_00033	CDS	1251				hypothetical protein
amPh_23_00034	CDS	813		phrog_6427		hypothetical protein
amPh_23_00035	CDS	2319		phrog_13925		hypothetical protein
amPh_23_00036	CDS	630		phrog_181		endolysin
amPh_23_00037	CDS	519		phrog_312		Rz-like spanin
amPh_23_00038	CDS	240				hypothetical protein
amPh_23_00039	CDS	213		phrog_729		cold shock protein
locus_tag	ftype	length_bp	gene	EC_number	COG	product
amPh_24_00001	CDS	264				hypothetical protein
amPh_24_00002	CDS	663				hypothetical protein
amPh_24_00003	CDS	318				hypothetical protein
amPh_24_00004	CDS	213				hypothetical protein
amPh_24_00005	CDS	351				hypothetical protein
amPh_24_00006	CDS	333		phrog_34268		hypothetical protein
amPh_24_00007	CDS	102				hypothetical protein
amPh_24_00008	CDS	204				hypothetical protein
amPh_24_00009	CDS	378		phrog_811		UmuD-like protein
amPh_24_00010	CDS	321		phrog_1591		tail fiber protein
amPh_24_00011	CDS	888		phrog_1980		tail fiber protein
amPh_24_00012	CDS	999		phrog_1265		membrane protein
amPh_24_00013	CDS	3174		phrog_2589		tail protein
amPh_24_00014	CDS	642		phrog_32		tail assembly protein
amPh_24_00015	CDS	732		phrog_30		minor tail protein
amPh_24_00016	CDS	756		phrog_18		minor tail protein
amPh_24_00017	CDS	342		phrog_14		minor tail protein
amPh_24_00018	CDS	324				hypothetical protein
amPh_24_00019	CDS	852		phrog_1760		anti-termination protein
amPh_24_00020	CDS	708		phrog_5060		anti-repressor Ant
amPh_24_00021	CDS	171		phrog_228		Arc-like repressor
amPh_24_00022	CDS	297		phrog_1287		hypothetical protein
amPh_24_00023	CDS	606		phrog_28385		hypothetical protein
amPh_24_00024	CDS	3099		phrog_24		tail length tape measure protein
amPh_24_00025	CDS	822		phrog_1136		hypothetical protein
amPh_24_00026	CDS	291				hypothetical protein
amPh_24_00027	CDS	354		phrog_569		tail length tape measure protein
amPh_24_00028	CDS	696		phrog_584		major tail protein
amPh_24_00029	CDS	453				hypothetical protein
amPh_24_00030	CDS	423		phrog_179		tail terminator
amPh_24_00031	CDS	588		phrog_169		tail completion or Neck1 protein
amPh_24_00032	CDS	345		phrog_161		head closure Hc1
amPh_24_00033	CDS	480		phrog_477		head-tail adaptor Ad1
amPh_24_00034	CDS	960		phrog_247		major head protein
amPh_24_00035	CDS	777		phrog_206		head scaffolding protein
amPh_24_00036	CDS	336				hypothetical protein
amPh_24_00037	CDS	180				hypothetical protein
amPh_24_00038	CDS	189				hypothetical protein
amPh_24_00039	CDS	909		phrog_241		head morphogenesis
amPh_24_00040	CDS	876		phrog_241		head morphogenesis
amPh_24_00041	CDS	1407		phrog_145		portal protein
amPh_24_00042	CDS	1329		phrog_10250		hypothetical protein
amPh_24_00043	CDS	1023		phrog_51		terminase small subunit
amPh_24_00044	CDS	180				hypothetical protein
amPh_24_00045	CDS	420		phrog_162		endolysin
amPh_24_00046	CDS	288		phrog_20738		anti-repressor
amPh_24_00047	CDS	144		phrog_15204		anti-repressor
amPh_24_00048	CDS	147				hypothetical protein
amPh_24_00049	CDS	450		phrog_13		Rz-like spanin
amPh_24_00050	CDS	543		phrog_7		endolysin
amPh_24_00051	CDS	216		phrog_9876		holin
amPh_24_00052	CDS	513		phrog_99		HNH endonuclease
amPh_24_00053	CDS	270		phrog_943		anti-termination protein Q-like protein
amPh_24_00054	CDS	195		phrog_943		anti-termination protein Q-like protein
amPh_24_00055	CDS	204		phrog_268		hypothetical protein
